Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Delivery Charges,Monster Angus Meal HD EGY QC,,,,,,,,,,,,,
Angus Stars Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,,,
Angus Promo Feast EGY QC,Delivery Charges,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,El Kabeer Meal EGY QC,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Bites EGY TO,Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,,
Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,,
Add Spicy Powder HRD TO,Crispy Culrs (Medium) EGY TO,Delivery Charges,Mushroom Supper Star Chicken Sandwich EGY TO,,,,,,,,,,,
Chicken Wrap Org Meal EGY QC,,,,,,,,,,,,,,
Medium Pepsi  EGY TO,Super Star Meal EGY QC,,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY TO,Cheddar Cheese 4 OZ EGY TO,El Kabeer Meal EGY QC,,,,,,,,,,,,
7Up  Can HRD EGY TO,Crispy Culrs (Large) EGY TO,Mirinda Orange Can EGY TO,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Mushroom Double Treat QC,,,,,,,,,,,,,
Mushroom Angus Meal EGY QC,,,,,,,,,,,,,,
Delivery Charges,El Kabeer Meal EGY QC,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Al Ostora Meal EGY QC,Cheddar Cheese 4 OZ EGY,,,,,,,,,,,,
Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,,
Chicken Fillet Meal HD EGY QC,Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,,,
Chicken Salad  EGY TO,Delivery Charges,El Saytara Meal EGY QC,,,,,,,,,,,,
1PC Tender EGY TO,3PC Tender EGY TO,Barbeque Cupp EGY TO,Chicken Fillet Meal HD EGY QC,Delivery Charges,Ranch Dressing Cup HRD EGY TO,Super Star Chicken(S) HD EGY QC,,,,,,,,
Chicken Spicy Meal HD EGY QC,Delivery Charges,Santafee  Sauce  Cup EGY TO,,,,,,,,,,,,
4oz Jalapeno Cup  EGY TO,Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Mushroom Double Treat QC,Santafee  Sauce  Cup EGY TO,,,,,,,,,,
Chicken Fillet HRD EGY TO,Delivery Charges,Mush&Swiss Sand  EGY TO,,,,,,,,,,,,
Delivery Charges,Famous Star Meal HD EGY QC,Mush&Swiss Sand  EGY TO,,,,,,,,,,,,
Chicken Fillet HRD EGY TO,Chicken Fillet Meal HD EGY QC,Chicken Star 9 Pcs EGY TO,Delivery Charges,Mushroom Super Star Meal HD EGY QC,,,,,,,,,,
Angus Orginal Meal EGY QC,Chicken Fillet Meal EGY QC,,,,,,,,,,,,,
Chicken Fillet HRD EGY,Chicken Fillet Meal EGY QC,,,,,,,,,,,,,
Delivery Charges,El Kabeer Meal EGY QC,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Super Star Meal EGY QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Choc ChipCookie  EGY TO,Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,
Barbeque Cupp EGY TO,Chicken Bites EGY TO,Chicken Wrap Spicy sand EGY TO,Delivery Charges,Famous Star Sandwich  EGY TO,Loaded Fries EGY TO,,,,,,,,,
Angus Stars Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Add Spicy Powder HRD TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Monster Mushroomm Angus  EGY TO,,,,,,,,,,,
Chicken Spicy Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich EGY TO,Delivery Charges,,,,,,,,,,,,,
Pepsi 1 Liter HRD EGY,,,,,,,,,,,,,,
Crispy Culrs (Large) EGY TO,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Cheese Burger EGY TO,Chicken Wrap Org Meal EGY QC,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Add Spicy Powder HRD TO,Chicken Bites EGY TO,Delivery Charges,Mushroom Big Solo QC,Ranch Dressing Cup HRD EGY TO,,,,,,,,,,
Mush&Swiss Sand  EGY,Super Star Meal EGY QC,,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Chicken Fillet Meal EGY QC,Kids Cheeseburger&Toy EGY QC,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Chicken Salad  EGY,Family Crispy Curls EGY,Large Pepsi  EGY,Small Aquafina EGY,Super Star Chicken(N) EGY QC,,,,,,,,,
Delivery Charges,Loaded Fries EGY TO,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,
Chicken Wrap Spicy Meal HD EGY QC,Delivery Charges,Medium Skin Fries  EGY TO,Santafee  Sauce  Cup EGY TO,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Jalapeno Angus HD EGY QC,,,,,,,,,,,,
Delivery Charges,Loaded Fries EGY TO,,,,,,,,,,,,,
Chicken Wrap Org Meal HD EGY QC,Delivery Charges,Ranch Dressing Cup HRD EGY TO,,,,,,,,,,,,
4oz Mushroom Sauce Cup  EGY TO,Delivery Charges,Famous Star Sandwich  EGY TO,Kids Cheese Burger HD EGY QC,Medium Skin Fries  EGY TO,Mushroom Double Treat QC,,,,,,,,,
Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Delivery Charges,,,,,,,,,,,,,
Chicken Fillet HRD EGY TO,Delivery Charges,Family Crispy Curls EGY TO,Lettuce HRD EGY TO,,,,,,,,,,,
Chicken Fillet Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Famous Cheese Star EGY QC,Mush Super Star Sandwich  EGY TO,Mushroom&Swiss Meal EGY QC,,,,,,,,,,,
Big Solo Meal EGY QC,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Chicken Fillet Meal EGY QC,,,,,,,,,,,,,,
Ketchup Packet HRD EGY,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Mustard Cup EGY TO,Super Star Meal EGY QC,,,,,,,,,,,,,
Super Star Meal EGY QC,Super Star Sandwich EGY TO,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,El Kabeer Meal EGY QC,,,,,,,,,,,,,
Big Delux EGY,Large Skin Fries  EGY,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Delivery Charges,Famous Cheese Star HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Extra Mayonnaise EGY TO,Grilled Chicken Fillet EGY TO,Lettuce HRD EGY TO,Tomato HRD EGY TO,,,,,,,,,,
Chicken Star 9 Pcs EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,,,,,,,,,,,,
Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,,,
Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,,
Big Cookie EGY TO,Delivery Charges,Kids Star 4Pc WToy HD EGY QC,,,,,,,,,,,,
Medium Pepsi  EGY,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,,,
Chicken Star 6 Pcs EGY TO,Chicken Star 9 Pcs EGY TO,Delivery Charges,Family Skin Fries EGY TO,Mirinda Orange Can EGY TO,,,,,,,,,,
Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,El Kabeer Meal EGY QC,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Cheddar Cheese 4 OZ EGY,Santafee  Sauce  Cup EGY,,,,,,,,,,,,
Extra Mayonnaise EGY TO,Grilled Chicken Fillet EGY TO,Lettuce HRD EGY TO,Tomato HRD EGY TO,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Cheddar Cheese 4 OZ EGY,El Kabeer Meal EGY QC,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Famous Cheese Star EGY QC,,,,,,,,,,,,,
Delivery Charges,El Kabeer Meal EGY QC,Ranch Dressing Cup HRD EGY TO,,,,,,,,,,,,
Champs Meal EGY QC,Delivery Charges,Small Aquafina EGY TO,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Famous Cheese Star EGY QC,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Al Ostora Meal EGY QC,Tiger Chili Cup EGY,,,,,,,,,,,,
Chicken Wrap Spicy sand EGY,Medium Skin Fries  EGY,,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
15pc Tender Meal WBun EGY QC,Chicken Spicy Meal HD EGY QC,Delivery Charges,Jalapeno Chicken Sandwich EGY TO,,,,,,,,,,,
Vodafone Famous Cheese &Cokie EGY QC,Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,
Mushroom Angus Meal EGY QC,,,,,,,,,,,,,,
Chicken Fillet Meal EGY QC,Large Skin Fries  EGY TO,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Super Star Meal EGY QC,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Large Skin Fries  EGY,,,,,,,,,,,,,
Chicken Fillet Meal EGY QC,,,,,,,,,,,,,,
Medical Mask  EGY,Mushroom Angus Meal EGY QC,,,,,,,,,,,,,
Chicken Wrap Spicy Meal HD EGY QC,Delivery Charges,Mayonnaise Pack EGY TO,,,,,,,,,,,,
Chicken Spicy Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,,
Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Delivery Charges,Grilled Chicken Fillet EGY TO,Tomato HRD EGY TO,,,,,,,,,,,
Chicken Spicy Meal HD EGY QC,Delivery Charges,Santafee  Sauce  Cup EGY TO,Small Aquafina EGY TO,,,,,,,,,,,
Barbeque Cupp EGY TO,Champs Meal EGY QC,Cheddar Cheese 4 OZ EGY TO,Chicken Bites EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,,,,,,,,,
Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,,
Double Burger Sand  EGY TO,Medium Skin Fries  EGY TO,,,,,,,,,,,,,
Roast Beef & Cheeder  EGY,Super Star Meal EGY QC,,,,,,,,,,,,,
Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,,
Barbeque Cupp EGY TO,Delivery Charges,Mushroom Super Star Meal HD EGY QC,,,,,,,,,,,,
Chicken Wrap Spicy Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,,
Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,,
Chicken Bites EGY TO,Delivery Charges,Jalapeno Angus HD EGY QC,,,,,,,,,,,,
Barbeque Cupp EGY TO,Crispy Culrs (Medium) EGY TO,Delivery Charges,Mush Super Star Sandwich  EGY TO,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Mushroom&Swiss Meal EGY QC,Super Monday,Value Chicken Wrap Original EGY,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Cheddar Cheese 4 OZ EGY,Super Star Chicken(N) EGY QC,Super Star Meal EGY QC,,,,,,,,,,,
Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Cheddar Cheese 4 OZ EGY,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Delivery Charges,El Saytara Meal EGY QC,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,Kids Cheeseburger&Toy EGY QC,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich EGY TO,Large Skin Fries  EGY TO,Mirinda Orange Can EGY TO,Mush&Swiss Sand  EGY TO,,,,,,,,,,,
Loaded Fries EGY TO,,,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,,
Vodafone Famous Cheese &Cokie EGY QC,,,,,,,,,,,,,,
Grilled Chicken Fillet EGY TO,Medium Pepsi  EGY TO,,,,,,,,,,,,,
15pc Tender Meal W/Drink HD EGY QC,Cheddar Cheese 4 OZ EGY TO,Delivery Charges,,,,,,,,,,,,
Chicken Salad  EGY TO,Delivery Charges,Loaded Fries EGY TO,,,,,,,,,,,,
Chicken Wrap Spicy Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,,
Champs Meal EGY QC,Delivery Charges,Famous Star Sandwich  EGY TO,,,,,,,,,,,,
Big Solo Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Chicken Wrap Spicy sand EGY TO,Crispy Culrs (Medium) EGY TO,Delivery Charges,Famous Star Meal HD EGY QC,Loaded Fries EGY TO,,,,,,,,,,
Chicken Spicy Meal HD EGY QC,Choc ChipCookie  EGY TO,Delivery Charges,,,,,,,,,,,,
5Pc Tender Meal HD EGY QC,Big Delux EGY TO,Chicken Fillet HRD EGY TO,Delivery Charges,Family Crispy Curls EGY TO,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,
Big Delux EGY TO,Crispy Culrs (Medium) EGY TO,,,,,,,,,,,,,
Barbeque Cupp EGY,Chicken Wrap Org Meal EGY QC,Large Skin Fries  EGY,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Crispy Culrs (Large) EGY TO,Super Star Meal EGY QC,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich EGY TO,Mush&Swiss Sand  EGY TO,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Famous Cheese Star EGY QC,,,,,,,,,,,,,
Mushroom Super Star Meal EGY QC,,,,,,,,,,,,,,
Monster Angus Meal EGY QC,,,,,,,,,,,,,,
Mushroom Angus Meal EGY QC,Roast Beef & Cheeder  EGY,,,,,,,,,,,,,
Barbeque Cupp EGY,,,,,,,,,,,,,,
Chicken Santfee Sandwich EGY TO,Delivery Charges,Double Angus Classic Sandwich EGY TO,Mush Super Star Sandwich  EGY TO,Sub Normal Bun EGY TO,,,,,,,,,,
Ranch Dressing Cup HRD EGY TO,Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Ranch Dressing Cup HRD EGY TO,,,,,,,,,,,,,,
Large Pepsi  EGY TO,,,,,,,,,,,,,,
Large Pepsi  EGY TO,Roast Beef & Cheeder  EGY TO,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Angus Original Meal HD EGY QC,Delivery Charges,Large Skin Fries  EGY TO,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Star 9 Pcs EGY TO,Crispy Culrs (Large) EGY TO,Crispy Curlys (Regular) EGY TO,Delivery Charges,Grilled Chicken Fillet EGY TO,,,,,,,,,
4oz Jalapeno Cup  EGY,Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,
Pepsi Regular EGY,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Super Star Chicken(S) EGY QC,,,,,,,,,,,,,
Ketchup Packet HRD EGY,,,,,,,,,,,,,,
Large Pepsi  EGY,,,,,,,,,,,,,,
Medium Skin Fries  EGY,,,,,,,,,,,,,,
Ketchup Packet HRD EGY,,,,,,,,,,,,,,
O/Super Star Chicken Sandwich KSA EGY,,,,,,,,,,,,,,
Chicken Fillet Meal EGY QC,,,,,,,,,,,,,,
Ketchup Packet HRD EGY,,,,,,,,,,,,,,
Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Chicken Wrap Org Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Cordon Blue Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,
Delivery Charges,Famous Star Meal HD EGY QC,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich - Meal QC,,,,,,,,,,,,,,
Chicken Fillet Meal EGY QC,,,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Double Burger Sand  EGY TO,,,,,,,,,,,,,,
3PC Tender EGY,Chocolate Chip Cookie Ice Cream EGY,Ranch Dressing Cup HRD EGY,Vodafone Famous Cheese &Cokie EGY QC,,,,,,,,,,,
Large Pepsi  EGY,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,Cordon Blue Sandwich  EGY TO,Delivery Charges,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Star 6Pc Meal HD EGY QC,Chicken Wrap Org Meal HD EGY QC,Delivery Charges,,,,,,,,,,,
Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Famous Star Meal HD EGY QC,,,,,,,,,,,,,
Kids Burger WToy EGY QC,,,,,,,,,,,,,,
5Pc Tender Meal EGY QC,Mush&Swiss Sand  EGY TO,,,,,,,,,,,,,
Crispy Culrs (Large) EGY,Vodafone RED 20%,,,,,,,,,,,,,
Jalapeno Angus EGY QC,Mushroom Angus Meal EGY QC,Super Monday,Value Spicy Chicken Wrap EGY,Vodafone RED 20%,,,,,,,,,,
Chicken Fillet Meal EGY QC,Super Monday,Value Spicy Chicken Wrap EGY,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Crispy Culrs (Medium) EGY TO,,,,,,,,,,,,,,
Basket Wave Tray  EGY TO,,,,,,,,,,,,,,
Angus Orginal Meal EGY QC,Chicken Star 9 Pcs EGY TO,Crispy Culrs (Medium) EGY TO,Mush&Swiss Sand  EGY TO,Mushroom&Swiss Meal EGY QC,Small Aquafina EGY TO,Super Monday,Super Star Sandwich EGY TO,Value Chicken Wrap Original EGY TO,,,,,,
Chicken Bites EGY TO,Chicken Star 9 Pcs EGY TO,Crispy Culrs (Medium) EGY TO,,,,,,,,,,,,
Angus Orginal Meal EGY QC,Chicken Star 6Pc Meal EGY QC,Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,
Basket Wave Tray  EGY TO,,,,,,,,,,,,,,
Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,
Angus Original Meal HD EGY QC,Big Cookie EGY TO,Crispy Curlys (Regular) EGY TO,Delivery Charges,,,,,,,,,,,
Chicken Fillet HRD EGY TO,Crispy Culrs (Medium) EGY TO,Delivery Charges,Lettuce HRD EGY TO,Onion HRD EGY TO,Pickles HRD EGY TO,Special Sauce EGY TO,Super Star Sandwich EGY TO,Tomato HRD EGY TO,,,,,,
Delivery Charges,Loaded Fries EGY TO,Mush&Swiss Sand  EGY TO,,,,,,,,,,,,
Medium Pepsi  EGY,,,,,,,,,,,,,,
Jalapeno Grilled Chicken Sandwich EGY TO,Mushroom Angus Meal EGY QC,,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Jalapeno Chicken Meal EGY QC,,,,,,,,,,,,,
15pc Tender Meal EGY QC,5Pc Tender Meal EGY QC,,,,,,,,,,,,,
Crispy Culrs (Medium) EGY,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Star 9 Pcs EGY TO,Crispy Culrs (Medium) EGY TO,Mustard Cup EGY TO,,,,,,,,,,,
O/Super Star Chicken Sandwich KSA EGY TO,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Ketchup Packet HRD EGY,,,,,,,,,,,,,,
Chicken Spicy Meal EGY QC,,,,,,,,,,,,,,
Big Delux EGY,,,,,,,,,,,,,,
Jalapeno Grilled Chicken Sandwich EGY,Kids Cheeseburger&Toy EGY QC,Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,
Cordon Blue Sandwich  EGY,Loaded Fries EGY,Super Star Meal EGY QC,Super Star Sandwich EGY,Well Done,,,,,,,,,,
Big Delux EGY,Cheddar Cheese 4 OZ EGY,Super Star Meal EGY QC,,,,,,,,,,,,
Small Aquafina EGY,,,,,,,,,,,,,,
El Saytara Meal EGY QC,,,,,,,,,,,,,,
Chicken Star 6 Pcs EGY TO,Delivery Charges,Super Star Chicken(N) HD EGY QC,Super Star Chicken(S) HD EGY QC,,,,,,,,,,,
Chicken Salad  EGY TO,Crispy Culrs (Medium) EGY TO,Delivery Charges,,,,,,,,,,,,
Large Skin Fries  EGY TO,,,,,,,,,,,,,,
Choc ChipCookie  EGY,Mushroom Super Star Meal EGY QC,,,,,,,,,,,,,
Ranch Dressing Cup HRD EGY,,,,,,,,,,,,,,
Mush Super Star Sandwich  EGY,,,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Chicken Santfee Sandwich EGY TO,Cordon Blue Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,
Big Delux EGY TO,Cheddar Cheese 4 OZ EGY TO,Crispy Culrs (Medium) EGY TO,Delivery Charges,,,,,,,,,,,
Angus Original Meal HD EGY QC,Chicken Star 6 Pcs EGY TO,Delivery Charges,,,,,,,,,,,,
Delivery Charges,Famous Cheese Star HD EGY QC,,,,,,,,,,,,,
Godzilla Angus Meal QC EGY,Grilled Chicken Meal EGY QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Chicken Mushroom & Swiss Sandwich EGY,Large Pepsi  EGY,Mushroom Double Treat QC,No Ice,Small Aquafina EGY,,,,,,,,,
Chicken Spicy Meal EGY QC,Chicken Star 6 Pcs EGY TO,Large Skin Fries  EGY TO,,,,,,,,,,,,
Small Aquafina EGY,,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,Vodafone Famous Cheese &Cokie EGY QC,Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,
Delivery Charges,El Kabeer Meal EGY QC,,,,,,,,,,,,,
Angus Clasic Meal HD EGY QC,Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,
Delivery Charges,Super Star Chicken(N) HD EGY QC,,,,,,,,,,,,,
Chicken Fillet HRD EGY TO,Chicken Star 9 Pcs EGY TO,Delivery Charges,Extra Mayonnaise EGY TO,Lettuce HRD EGY TO,Mush Super Star Sandwich  EGY TO,,,,,,,,,
Crispy Culrs (Medium) EGY TO,Delivery Charges,Famous Cheese Star HD EGY QC,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,,,,,,,,,,,,,,
Big Delux EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Kids Cheese Burger WToy HD EGY QC,,,,,,,,,,,
Medium Pepsi  EGY TO,Super Star Meal EGY QC,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Crispy Culrs (Large) EGY TO,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Mushroom Double Treat QC,,,,,,,,,,,,,
Angus Orginal Sandwich EGY TO,,,,,,,,,,,,,,
Angus Classic Meal EGY QC,,,,,,,,,,,,,,
Kids Burger WToy EGY QC,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY TO,Super Star Meal EGY QC,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Super Star Chicken(N) EGY QC,,,,,,,,,,,,,
Chicken Fillet HRD EGY TO,Crispy Culrs (Large) EGY TO,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Vodafone Famous Cheese &Cokie EGY QC,Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Mushroom Angus Meal EGY QC,,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,El Kabeer Meal EGY QC,,,,,,,,,,,,,
Medical Mask  EGY,Super Star Chicken(N) EGY QC,,,,,,,,,,,,,
Chicken Spicy Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,,
Chicken Spicy Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,,
Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Mushrom Angus Sandwich  EGY TO,,,,,,,,,,,
Crispy Culrs (Medium) EGY TO,Delivery Charges,Mushroom Angus Meal HD EGY QC,Tiger Chili Cup EGY TO,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Super Star Meal EGY QC,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Super Star Chicken(N) EGY QC,,,,,,,,,,,,,
Angus Original Meal HD EGY QC,Delivery Charges,Famous Star Meal HD EGY QC,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,,,
Delivery Charges,Super Star Chicken(N) HD EGY QC,,,,,,,,,,,,,
Crispy Culrs (Medium) EGY TO,Delivery Charges,Kids Cheese Burger HD EGY QC,Medium Skin Fries  EGY TO,Super Star Chicken(N) HD EGY QC,,,,,,,,,,
Super Star Chicken(S) EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Crispy Culrs (Large) EGY TO,Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Choc ChipCookie  EGY TO,Delivery Charges,Loaded Fries EGY TO,,,,,,,,,,,
Angus Stars Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Champs Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Champs Meal EGY QC,Choc ChipCookie  EGY TO,Delivery Charges,,,,,,,,,,,,
Barbeque Cupp EGY TO,Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Family Crispy Curls EGY TO,Mayonnaise Pack EGY TO,Ranch Dressing Cup HRD EGY TO,Super Star WFree Fillet HD EGY QC,,,,,,,,
Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Large Pepsi  EGY,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal HD EGY QC,Delivery Charges,Jalpeno Chicken Meal HD EGY QC,,,,,,,,,,,,
